id,name,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
87571,BRAZIL PORT,1,1,1851-01-01T01:00:00Z,1866-01-01T01:00:00Z,2,3.5
84897,ROMANEE,7,7,1851-01-01T01:00:00Z,1905-01-01T01:00:00Z,2,4.5
92468,YOUEM SAUTERNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,1
92423,FOLLIET LOUIS CHAMPAGNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92467,GRAVE 1844 SAUTERNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92425,HEIDSEIK CHAMPAGNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92421,MAX SUTAINE & CO CHAMPAGNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92424,MOET & CHANDON CHAMPAGNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92476,OEIL DE PERDRIX BURGUNDY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92482,RED SPARKLING ROMANEE SELECTED BY DDH BURGUNDY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92429,SCHRIDER CHAMPAGNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92474,SPARKLING ROMANEE BURGUNDY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92436,W B COZZENS SELLERY CHAMPAGNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92439,COTE DORR MOSSEUX D D H,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1.25,2.5
92431,LAMBRYS GRAPE LEAF CHAMPAGNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1.25,2.5
92466,GRAVE SAUTERNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1.5,1.5
92448,MOUTON CLARET,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1.5,2
92199,MARCH & BENSONS SOUTH SIDE MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92276,BININGERS BRANDY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92268,BININGERS PORT,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92469,CHAMBLIS 1844 SAUTERNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92446,CHATEAU POMYS DESTOURNEL CLARET,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92426,CROWN AND ANCHOR CHAMPAGNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92393,HOCKHEIMER ADOLPHUS OECHS,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92417,LONGWORTHS DRY CATAWBA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92252,MANSANILLA SHERRY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92269,PAGES PORT,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92450,PALMER MARGAUX CLARET,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92279,RENAULD & FRANCIS BRANDY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92390,RUDESHEIMER ADOLPHUS OECHS,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92270,SANDEMAN & CO PORT,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92437,SELLERY DE FLEUR,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92255,STALKERS GOLD SHERRY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92371,STROHWEIN,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92473,VOLNEY BURGUNDY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2
92206,BUAL FINE AND DELICATE MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92203,BURGUNDY MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92454,CHATEAU LATOUR 1841 CLARET,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92477,CROTON DALLOX BURGUNDY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92213,FRUITY RICH VINTAGE 1830 MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92215,LEACOCK HARRIS & CO IMPORTED 1832 MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92315,MARACHINO DE ZARA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92209,MCIVERS VINTAGE 1832 MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92207,MONTEIRO MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92258,PEMARTIN VERY DELICATE SHERRY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92280,SARZERAC VINTAGE 1795 BRANDY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92218,SERCIAL VERY OLD MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92398,SPARKLING HOCK SUPERIOR,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92396,SPARKLING SCHARZBERGER FEIST & BROTHERS,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92205,STALKERS SERCIAL FINE AND HIGH FLAVORED MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92419,STEINWINE IN BOCKSBEUTEL,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92202,TINTA MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92263,TOPAZ PALE SHERRY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92211,VICTORIA MB VERY FINE MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92441,VIEUX CEPS D D H CHAMPAGNE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2.5,2.5
92273,BLACKBURN & BROOKINGS WHITE PORT,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92220,BLACKBURNS DRY RESERVE MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92221,BLACKBURNS MALMSEY OR WEDDING WINE MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92224,BLACKBURN FROM PRIVATE STOCK OF LATE THOS BLOODGOOD ESQ MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92272,DUQUE DO PORTO PORT,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92260,IMPERIAL VERY DELICATE SHERRY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92259,LOBO PALE SHERRY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92404,MARCOBRUNO 1842 DUKE OF NASSAUS CABINET,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92226,OLD RESERVE MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92265,POMARS COMPETITION VERY OLD SHERRY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92222,SAN FRANCISCO VINTAGE 1833 MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92394,STEINBERG CABINET ADOLPHUS OECHS,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92399,STEINBERGER HOCK,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3,3
92229,SUPERIOR OLD MADEIRA 3 YEARS IN INDIA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,3.5,3.5
92231,BLACK DWARF VINTAGE 1825 MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,4,4
92233,BLACKBURNS SHARK VERY SUPERIOR AND OLD MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,4,4
92239,CHARLESTON MADEIRA PRIVATE STOCK,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,4,4
92232,J OLIVEIRA COS PALHETINO OLD DRY AND VERY DELICATE MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,4,4
92407,RUDESHEIM HINTERHOUS 1839,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,4,4
92245,IVANHOE MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,5,5
92410,JOHANNISBERG PRINCE METTERNICHS ESTATE,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,5,5
92275,OLD PORT DR MOTT,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,5,5
92248,LAYCOCK ORIGINAL MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,6,6
92246,POMONA ORIGINAL MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,6,6
92250,JOHN NOBLE MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,8,8
92267,COMMODOR CHAUNCEY VINTAGE 1789 NO 1 SHERRY,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,10,10
92251,MAGNUM BONUM OLD CITY HOTEL MADEIRA,1,1,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,12,12
92434,IMPERIAL CHAMPAGNE,2,2,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,1,2
92200,STALKERS EAST INDIA MADEIRA,2,2,1852-01-01T01:00:00Z,1852-01-01T01:00:00Z,2,2.5
92457,LA ROSE CLARET,2,2,1852-01-01T01:00:00Z,1857-01-01T01:00:00Z,1,2
92478,POMARD BURGUNDY,3,3,1852-01-01T01:00:00Z,1900-01-01T01:00:00Z,1.25,2.5
96081,OLD PALE SHERRY,2,2,1852-01-01T01:00:00Z,1905-01-01T01:00:00Z,3,3
92310,SALSIFIS,8,8,1852-01-01T01:00:00Z,1921-01-01T01:00:00Z,0.25,0.5
92427,CLIQUOT CHAMPAGNE,3,3,1852-01-01T01:00:00Z,1937-01-01T01:00:00Z,2,7.5
96140,CAMPBELLS ALE,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,0.3,0.6
96168,TENANTS DBLE STRONG ALE,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,0.3,0.6
96143,MUIR & SONS ALE,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,0.3,0.9
96277,MORGEAUX CLARET,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,0.75,0.75
96272,ST ESTIPHE CLARET,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,0.75,0.75
96267,ST EMILLION CLARET,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,1,1
96263,ABAYNTHE,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2,2
96250,BINNINGERS,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2,2
96100,BLACK WARRIOR OLD & FRINITY WINE,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2,2
96259,BLACKBERRY BRANDY VERY OLD,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2,2
96119,GODON,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2,2
96252,GRAPE PORT,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2,2
96089,OLD CORTEZ,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2,2
96256,OLD Q BRANDY,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2,2
96282,RUDSHEIMER,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2,2
96091,WHITES OLD BROWN SHERRY,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2,2
96087,AMONTILLADO SHERRY 1825,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2.5,2.5
96123,BLACKBURNS MAMSLEY OR WEDDING WINE,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,2.5,2.5
96108,SUPERIOR OLD VINTAGE 3 YRS IN INDIA,1,1,1854-01-01T01:00:00Z,1854-01-01T01:00:00Z,3.5,3.5
94154,QUAILS,5,5,1854-01-01T01:00:00Z,1935-01-01T01:00:00Z,1,1
96264,CHERRY JUICE,8,9,1854-01-01T01:00:00Z,1953-01-01T01:00:00Z,0.3,4.5
96198,YOUNG CARROTS,10,10,1854-01-01T01:00:00Z,1963-01-01T01:00:00Z,0.15,0.6
86869,MUTTON SOUP,10,10,1855-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.15,0.25
98417,MOET & CHANDON IMPERIAL,2,2,1856-01-01T01:00:00Z,1898-01-01T01:00:00Z,2.5,2.5
104730,SAUTERN,4,4,1856-01-01T01:00:00Z,1907-01-01T01:00:00Z,1.5,1.5
92518,SPARKLING JOHANNISBERGER,2,2,1857-01-01T01:00:00Z,1900-01-01T01:00:00Z,1.65,3
104903,PALE ALE,2,2,1858-01-01T01:00:00Z,1913-01-01T01:00:00Z,0.25,0.25
90215,SPARKLING CATAWBA,3,3,1859-01-01T01:00:00Z,1900-01-01T01:00:00Z,1,2
84783,HOMINY BOILED,7,7,1859-01-01T01:00:00Z,1901-01-01T01:00:00Z,0.15,0.15
96742,BARTON & GUESTIER FLORIAC,2,2,1862-01-01T01:00:00Z,1893-01-01T01:00:00Z,0.5,1.5
88010,HENKELL & CO MARCOBRUNNER,3,3,1864-01-01T01:00:00Z,1900-01-01T01:00:00Z,1.25,2.5
87930,COGNAC 1858,3,3,1864-01-01T01:00:00Z,1900-01-01T01:00:00Z,2.5,3.5
92054,GALANTINE DE DINDE AUX TRUFFES,2,2,1864-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.5,0.9
92007,BRUNOISE AUX QUENELLES,5,5,1864-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.3,0.6
87485,HAUT SAUTURN,1,1,1866-01-01T01:00:00Z,1866-01-01T01:00:00Z,1.5,2.5
87434,CALIFORNIA MUSATELE,1,1,1866-01-01T01:00:00Z,1866-01-01T01:00:00Z,2,2
87430,CALIFORNIA CLARET,1,1,1866-01-01T01:00:00Z,1866-01-01T01:00:00Z,2,2
87459,STILL MOSSELLE,1,1,1866-01-01T01:00:00Z,1866-01-01T01:00:00Z,2,2
5953,BLUE,5,5,1946-01-01T01:00:00Z,1961-01-01T01:00:00Z,0.35,0.9
14492,BUCKINGHAM,1,1,1949-01-01T01:00:00Z,1949-01-01T01:00:00Z,0.6,0.6
48056,HASH BROWNS,3,3,1953-01-01T01:00:00Z,1953-01-01T01:00:00Z,0.3,2
48822,DEWARS,10,11,1953-01-01T01:00:00Z,1970-01-01T01:00:00Z,0.45,1
12490,LILLET,13,13,1956-01-01T01:00:00Z,1984-01-01T01:00:00Z,3.5,4.5
30955,HAVANA,4,4,1957-01-01T01:00:00Z,1958-01-01T01:00:00Z,0.35,95
19689,BROILED OR FRIED BACON AND EGGS,1,1,1958-01-01T01:00:00Z,1958-01-01T01:00:00Z,0.25,0.25
79546,MANHATTAN OR MARTINI,3,3,1958-01-01T01:00:00Z,1963-01-01T01:00:00Z,0.7,0.9
50338,ROBERT SAUCE,2,2,1959-01-01T01:00:00Z,1959-01-01T01:00:00Z,0.45,0.45
8603,MUSHROOMS SAUTE,2,2,1959-01-01T01:00:00Z,1961-01-01T01:00:00Z,0.5,1.25
78353,PUREE OF FRESH PEAS,1,1,1964-01-01T01:00:00Z,1964-01-01T01:00:00Z,0.95,0.95
92627,ORANGE BITTERS,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97238,ORDINARY HOT DRINKS,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97163,POTATOES:JULIENNE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97237,PLAIN FROZEN ABSINTHE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97934,POTATOES AUX GRATIN,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
84518,LYONNAISE OR SAUTE POTATOES,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97159,POTATOES LYONNAISE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97161,POTATOES SARATOGA,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97156,POTATOES SAUTE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
92633,ROTHERYS BITTERS,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97229,RUM PUNCH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97526,SARDELLES SANDWICH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
98620,SAUTE FRIED POTATOES,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
84987,ST LOUIS LEMPS,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
98624,STRAWED FRIED POTATOES,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97236,SUISSESE FROZEN ABSINTHE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
89577,TARTLETS I,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
97728,TEA CUP WITH CREAM,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
98750,TEA IN POTS AND CREAM,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
94927,TOAST AU BEURRE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,0.15
85070,OK BOURBON,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,1.5
85109,DAWSONS OLD CURIO SCOTCH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,1.75
85106,LIPTONS IRISH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,1.75
85103,LIPTONS SCOTCH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,1.75
85069,SHANLEYS SPECIAL,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,1.75
85192,GORDON & COS DRY GIN,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,2
85120,J DE KUYPER & SONS GENEVA GIN,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,2
85112,JOHNS DEWAR & SONS LTD WHITE LABEL SCOTCH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,2
85119,OLD IRISH WHISKEY JOHN JAMESONS,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,2
85114,RODERICK DHU SCOTCH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,2
85113,WHITE HORSE CELLAR SCOTCH MACKIE & COY,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.15,2
91870,AMONTILLADO SUPERIOR DUFF GORDON,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
98743,ARTICHOKES MAYONNAISE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97888,ASPARAGUS MAYONNAISE OR MUSTARD SAUCE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97510,ASPARAGUS MAYONNAISE SALAD,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97139,ASPARAGUS MUSTARD SAUCE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
84766,ASSORTED OR MIXED CAKES,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
100414,BROTH A LA HARVEY EN TASSE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
89639,CANADIAN CLUB WALKER & SON,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
94662,CEYLON TEA PER POT FOR ONE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
84528,CHICKEN OR ROAST BEEF SANDWICH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97113,CHICORY WITH AN EGG,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
84543,CHOCOLATE OR NEAPOLITAN ICE CREAM,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
89631,CLOVER BOTTOM,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
93180,COLD CONSOMME IN CUP,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97176,COLUMBIA MARASCHINO JELLY,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
95871,COLD CUP STRAINED GUMBO,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
94663,ENGLISH BREAKFAST TEA PER POT FOR ONE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97889,FRESH ASPARAGUS WHEN IN SEASON,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97890,GREEN CORN WHEN IN SEASON,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
98741,GREEN CORN WHEN IN SEASON SAUTE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
98742,GREEN CORN WHEN IN SEASON STEWED,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97119,HERRING POTATO,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
89636,HIGHSPIRE WHISKEY,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
89660,IRISH JOHN JAMESON & SONS,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
94667,JAPAN TEA PER POT FOR ONE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
85199,KIRSCHWASSER ANISETTE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97114,LETTUCE WITH AN EGG,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
89632,MARYLAND RYE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97175,MERINGUE BLACKBERRY TARTS,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
89650,MUIRS SCOTCH WHISKEY,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
91876,OLD COMMENDADOR PORT,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
88230,OLGA COCKTAIL,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
91925,OTTO HUBERS GOLDEN ROD BOTTLE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97165,HASHED POTATOES IN CREAM,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97111,POTATO SALAD BREAD AND BUTTER,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
94649,POTATOES AU GRATIUSIC,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
89659,SCOTCH DREADNOUGH SPECIAL RESERVE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
89657,KING WILLIAM VOP SCOTCH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
89647,SCOTCH USHERS GLENLIVET SPECIAL RESERVE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
84975,SELTZER VICHY OR CARBONIC SYPHON,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.2
97258,POTATOES CHAMOUNIX,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.3
95868,CHICKEN MULLAGATAWNY IROQUOISE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.35
93168,CONSOMME CRECY TAPIOCA,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.35
95864,CREAM OF LETTUCE CROUTONS,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.35
100407,PUREE OF TOMATOES AUX CROUTONS SOUFFLES,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,0.35
85097,J & G STEWARTS IV SCOTCH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,1.75
85085,HAIG & HAIG *** SCOTCH,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.2,3
97520,ANCHOVIES WITH MINCED EGG,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
94364,APPOLLINAIRIS WATER,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
97150,ASSORTED MEATS AND POTATO SALAD,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
94335,BAKED BEANS & HAM,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
97196,BARTLETT MINERAL WATER,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
84531,BOILED OR FRIED EGGS2,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
97226,BRANDY COBBLERS,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
93679,CC IMPORTED GINGER ALE,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
97532,CHEESE SANDWICH ANY KIND ON TOAST,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
96890,CLAM CHOWDER SPECIAL,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
97220,CLARET FLIPS,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
97206,COCKTAILS OF HENNESSEY BRANDY,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
97203,COCKTAILS OF OPS WHISKEY,1,1,1905-01-01T01:00:00Z,1905-01-01T01:00:00Z,0.25,0.25
