id,name,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
85737,SADDLE ROCKS RAW,1,1,1/1/1893,1/1/1893,0.35,0.35
86153,CANNED MUSHROOMS STEWED,1,1,1/1/1893,1/1/1893,0.4,0.4
86111,COLD BOILED BEEF WITH POTATO SALAD,1,1,1/1/1893,1/1/1893,0.4,0.4
86127,COLD BOILED BEEF PICKLED BEETS,1,1,1/1/1893,1/1/1893,0.4,0.4
86128,COLD FRESH BEEF SALAD,1,1,1/1/1893,1/1/1893,0.4,0.4
103363,CORNED BEEF HASH TARTAR SAUCE,1,1,1/1/1893,1/1/1893,0.4,0.4
103362,FRANKFURTER SAUSAGES SAUERKRAUT,1,1,1/1/1893,1/1/1893,0.4,0.4
86075,PORGIES FRIED WITH SALT PORK,1,1,1/1/1893,1/1/1893,0.4,0.4
86076,PORGIES BROILED,1,1,1/1/1893,1/1/1893,0.4,0.4
86366,QUEUE DE HOMARD FARCIE,1,1,1/1/1893,1/1/1893,0.4,0.4
86090,ROAST LOIN OF VEAL POT ROAST,1,1,1/1/1893,1/1/1893,0.4,0.4
85761,EELS FRIED A LA TARTARE,1,1,1/1/1893,1/1/1893,0.4,0.4
85732,FRIED BREADED FILLETS OF POMPANO TOMATO SAUCE,1,1,1/1/1893,1/1/1893,0.4,0.4
86103,COTELETRES OF SQUAB WITH MUSHROOMS,1,1,1/1/1893,1/1/1893,0.45,0.45
86102,PORK CHOPS WITH BAVARIAN CABBAGE,1,1,1/1/1893,1/1/1893,0.45,0.45
8906,LATOUR 1851,1,1,1/1/1865,1/1/1865,6,6
75447,MINESTRONE,1,1,1/1/1865,1/1/1865,6,6
75441,MONTEIROS BRAZIL VERY OLD,1,1,1/1/1865,1/1/1865,6,6
70362,OLD HENNESSEY,1,1,1/1/1865,1/1/1865,6,6
70388,R BRUNINGHAUS CLOS DE VOUGEOT,1,1,1/1/1865,1/1/1865,6,6
70368,TERRAPENE MARYLAND EN CASSOLETTES,1,1,1/1/1865,1/1/1865,6,6
8949,POTATOES WINDSOR,1,1,1/1/1865,1/1/1865,6,6
52311,SANDEMANN PORT WINE,1,1,1/1/1865,1/1/1865,6,6
8972,XOH VERY OLD,1,1,1/1/1865,1/1/1865,6,6
76599,CHATEAU LA ROSE 1844 FROM BARTON GUESTIER,1,1,1/1/1865,1/1/1865,7,7
76537,YQUEM HAUT FROM CRUSE FILS FRERES,1,1,1/1/1865,1/1/1865,7,7
76561,HOCK PRINCE METTERNICHS CABINET WINES GREEN SEAL,1,1,1/1/1865,1/1/1865,7,7
76573,HOCK SELECTED BY D LEIDEN COLOGNE STEINBERGER CABINET,1,1,1/1/1865,1/1/1865,7,7
70365,LONDON PARTICULAR MADEIRA,1,1,1/1/1865,1/1/1865,7,7
76577,ROMANEE 1834,1,1,1/1/1865,1/1/1865,7,7
75448,WHITE TOP I P DAVIS,1,1,1/1/1865,1/1/1865,7,7
71750,WIDOW CLIQUOT,1,1,1/1/1865,1/1/1865,7,7
70363,ALPHA COGNAC,1,1,1/1/1865,1/1/1865,8,8
75454,ECLIPSE I P DAVIS,1,1,1/1/1865,1/1/1865,8,8
76578,VOUGEOT 1834 BEST IN THE WORLD,1,1,1/1/1865,1/1/1865,8,8
76562,HOCK PRINCE METTERNICHS CABINET WINES SILVER BRONZE SEAL,1,1,1/1/1865,1/1/1865,9,9
76591,CHATEAU LAFITTE DE MONOPOLE 1847 SELECTED BY P STEVENS FROM CRUSE FILS FRERES,1,1,1/1/1865,1/1/1865,10,10
76437,EDWARD TUCKERMAN 1820,1,1,1/1/1865,1/1/1865,10,10
76436,GOV PHILLIPS 1820,1,1,1/1/1865,1/1/1865,10,10
52313,ISRAEL THORNDIKE JR MADEIRA,1,1,1/1/1865,1/1/1865,10,10
76600,CHATEAU LEOVILLE 1834 FROM BARTON GUESTIER,1,1,1/1/1865,1/1/1865,12,12
59864,FM SCHLOSS JOHANNISBERGER 1846 SILVER SEAL,1,1,1/1/1865,1/1/1865,12,12
76443,FRANCIS AMORY BOTTLED 1800 MARKED M,1,1,1/1/1865,1/1/1865,12,12
76563,HOCK PRINCE METTERNICHS CABINET WINES GOLD BRONZE SEAL,1,1,1/1/1865,1/1/1865,12,12
77444,MUMMS CABINET,4,4,1/1/1856,1/1/1866,1.5,4
83054,COOKS IMPERIAL CHAMPAGNE,2,2,1/1/1864,1/1/1866,2.25,4
78996,ENGLISH BACON,1,1,1/1/1866,1/1/1866,0.5,0.5
78994,ADAMS CHAMPAGNE CIDER,1,1,1/1/1866,1/1/1866,0.5,1
79018,CLARET CALIFORNIA WINES,1,1,1/1/1866,1/1/1866,1.5,1.5
79020,HOCK CALIFORNIA WINES,1,1,1/1/1866,1/1/1866,1.5,1.5
79031,LA ROSE CLARET,1,1,1/1/1866,1/1/1866,1.5,2.5
79041,SPARKLING CATAWBA NATIVE WINES,1,1,1/1/1866,1/1/1866,1.5,3
79022,ANGELICA CALIFORNIA WINES,1,1,1/1/1866,1/1/1866,2,2
79046,IXL CHAMPAGNE,1,1,1/1/1866,1/1/1866,2,2
79021,PORT CALIFORNIA WINES,1,1,1/1/1866,1/1/1866,2,2
79052,GRILLED SPANISH MACKEREL,1,1,1/1/1866,1/1/1866,2,4
79048,LA PERLE CHAMPAGNE,1,1,1/1/1866,1/1/1866,2.5,2.5
79027,RUDESHEIMER HOCK,1,1,1/1/1866,1/1/1866,2.5,2.5
79056,G H MUMM COS PRIVATE STOCK CHAMPAGNE,1,1,1/1/1866,1/1/1866,2.5,4.5
79036,CHATEAU LEOVILLE CRUSE FILS CLARET,1,1,1/1/1866,1/1/1866,3,3
79000,KELLERS OLD RYE,1,1,1/1/1866,1/1/1866,3,3
79026,MARCOBRUNNER HOCK,1,1,1/1/1866,1/1/1866,3,3
79013,WEBSTER MADEIRA,1,1,1/1/1866,1/1/1866,3,3
79014,CABINET SHERRY,1,1,1/1/1866,1/1/1866,3.5,3.5
79016,COMPETITOR SHERRY,1,1,1/1/1866,1/1/1866,3.5,3.5
79059,J MUMM COS CABINET CHAMPAGNE,1,1,1/1/1866,1/1/1866,3.5,3.5
79006,HENNESSY PALE VG CO 1828 BRANDY,1,1,1/1/1866,1/1/1866,4,4
79009,LITTLE NECK CLAMS ROASTED,1,1,1/1/1866,1/1/1866,4,4
79012,VICTORIA MADEIRA,1,1,1/1/1866,1/1/1866,4,4
79023,WHITE PORT,1,1,1/1/1866,1/1/1866,4,4
79011,BOILED KENEBEC SALMON SAUCE A LA RUSSEE,1,1,1/1/1866,1/1/1866,4.5,4.5
79002,LEGER BRANDY,1,1,1/1/1866,1/1/1866,4.5,4.5
79017,STAR GARTER SHERRY,1,1,1/1/1866,1/1/1866,4.5,4.5
8948,DON PEDRO,2,2,1/1/1865,1/1/1873,2,4
66977,GREEN SEAL,5,5,1/1/1859,1/1/1880,1.5,6
4838,L ROEDERERS DRY SILLERY,2,2,1/1/1865,1/1/1880,2,4
4856,L ROEDERERS CARTE BLANCHE,2,2,1/1/1865,1/1/1880,2.5,5
66950,SPARKLING BOURGOGNE,3,3,1/1/1865,1/1/1880,2.75,3.5
80514,PLAIN SODA T GELSTON,1,1,1/1/1880,1/1/1880,0.2,0.2
66999,MILWAUKEE BOTTLED LAGER,2,2,1/1/1880,1/1/1880,0.2,0.2
80505,ABSINTHE PER GLASS,1,1,1/1/1880,1/1/1880,0.25,0.25
80506,CURACAO PER GLASS,1,1,1/1/1880,1/1/1880,0.25,0.25
80513,GEYSER MINERAL WATER,1,1,1/1/1880,1/1/1880,0.25,0.25
80511,HATHORN MINERAL WATER,1,1,1/1/1880,1/1/1880,0.25,0.25
80512,HIGH ROCK MINERAL WATER,1,1,1/1/1880,1/1/1880,0.25,0.25
80509,KIRSCHWASSER PER GLASS,1,1,1/1/1880,1/1/1880,0.25,0.25
80508,KUMMEL PER GLASS,1,1,1/1/1880,1/1/1880,0.25,0.25
80517,WOODS NEWTOWN PIPPIN CIDER,1,1,1/1/1880,1/1/1880,0.3,0.5
80543,TABLE SHERRY ON DRAUGHT,1,1,1/1/1880,1/1/1880,0.75,1
80532,ANGELICA PORT,1,1,1/1/1880,1/1/1880,1,2
66940,SCHREIDER DRY,2,2,1/1/1880,1/1/1880,1,3
80526,BURGUNDY NUITS,1,1,1/1/1880,1/1/1880,1.5,3
66963,YRIARTE PALE,2,2,1/1/1880,1/1/1880,1.75,1.75
80520,BLUE GRASS WHISKEY,1,1,1/1/1880,1/1/1880,2,2
80530,GRAHAM ORDINARY PORT,1,1,1/1/1880,1/1/1880,2,2
80523,MONOGRAM RYE WHISKEY,1,1,1/1/1880,1/1/1880,2,2
80524,SCOTCH WHISKY RAMSEYS,1,1,1/1/1880,1/1/1880,2,2
66967,GREEN SEAL PORT,2,2,1/1/1880,1/1/1880,2,2
66964,WEBSTER MADEIRA,1,1,1/1/1880,1/1/1880,2.25,2.25
66986,CHOICE OLD RYE WHISKEY,2,2,1/1/1880,1/1/1880,2.25,2.25
80522,BOURBON XL,1,1,1/1/1880,1/1/1880,2.5,2.5
66972,SANDEMANS PORT,2,2,1/1/1880,1/1/1880,2.5,2.5
80542,HARMONY SHERRY,1,1,1/1/1880,1/1/1880,3,3
80528,SANDERMANNS LONDON DOCK PORT,1,1,1/1/1880,1/1/1880,4,4
80537,BLOODGOOD MADEIRA,1,1,1/1/1880,1/1/1880,5,5
80518,GOLD SEAL BRANDY HENNESSY CO,1,1,1/1/1880,1/1/1880,6,6
76525,SIR JOHN KEENE,3,3,1/1/1862,1/1/1881,4,6.5
76553,OTARD DUPUY CO 1800,3,3,1/1/1862,1/1/1881,5,8
4879,MOET CHANDON VERZENAY,4,4,1/1/1865,1/1/1881,1.5,4
28198,GEYSER,1,1,1/1/1881,1/1/1881,0.3,0.3
81202,FLORIAC MESTREZAT COL 1870,1,1,1/1/1881,1/1/1881,0.75,1.25
81200,ST ESTEPHE MESTREZAT COL 74,1,1,1/1/1881,1/1/1881,0.85,1.5
81201,ST ESTEPHE N JOHNSTON SON 1874,1,1,1/1/1881,1/1/1881,0.85,1.5
81199,ST JULIEN BARTON GUESTIER 74,1,1,1/1/1881,1/1/1881,0.85,1.5
81186,PALE TABLE,1,1,1/1/1881,1/1/1881,1,2
81196,PONTET CANET MESTREZAT CO 1874,1,1,1/1/1881,1/1/1881,1,2
81204,GIESLER DRY VERZENAY,1,1,1/1/1881,1/1/1881,1.6,3
81197,ST JULIEN SUPERIEUR,1,1,1/1/1881,1/1/1881,1.75,1.75
81176,MONOGRAM OLD RYE,1,1,1/1/1881,1/1/1881,2,2
81174,SANTA CROIX RUM,1,1,1/1/1881,1/1/1881,2,2
81207,HEIDSIECK CO DRY MONOPOLE EXTRA,1,1,1/1/1881,1/1/1881,2,3.5
81190,STEINWEIN IN JUGS,1,1,1/1/1881,1/1/1881,3,3
68318,RUDESHEIMER HOCK,3,3,1/1/1881,1/1/1881,3,3
81194,SOUTHSIDE,2,2,1/1/1881,1/1/1881,3,6
81177,OTARD DUPUY CO 1848,1,1,1/1/1881,1/1/1881,5,5
71744,RED CHERRIES,4,4,1/1/1855,1/1/1882,1.75,5
76016,OTARD DUPUY CO 1820,3,3,1/1/1862,1/1/1882,4,6
8973,BOURBON WHISKEY VERY OLD,4,4,1/1/1865,1/1/1882,1.25,2.5
66988,BASS ENGLISH ALE,4,4,1/1/1880,1/1/1882,0.3,0.35
38237,GREEN CORN A LAFRICAINE,3,3,1/1/1881,1/1/1882,0.5,1
66938,L ROEDERERS DRY SILLERY,5,5,1/1/1881,1/1/1882,1.5,3.5
81205,GIESLER BLUE SEAL,2,2,1/1/1881,1/1/1882,1.75,3.5
76061,VEUVE CLICQUOT DRY,5,5,1/1/1881,1/1/1882,1.75,3.5
75930,CORBEILLE DEPERLANS A LANGLAISE,1,1,1/1/1882,1/1/1882,0.1,0.1
75911,CLAUSENS EX,1,1,1/1/1882,1/1/1882,0.15,0.15
75934,ENSALADA DE LANGOSTA,1,1,1/1/1882,1/1/1882,0.15,0.15
75946,MADEIRA PER GLASS,1,1,1/1/1882,1/1/1882,0.15,0.15
75802,BERMUDA POTATOES BOILED,1,1,1/1/1882,1/1/1882,0.15,0.15
75947,TABLE CLARET PER GLASS,1,1,1/1/1882,1/1/1882,0.15,0.15
75921,THIMIGS EXCELSIOR,1,1,1/1/1882,1/1/1882,0.15,0.15
72209,JAPAN TEA PER POT ONLY,1,1,1/1/1882,1/1/1882,0.2,0.2
75959,MILES CELEBRATED PALE ALE,1,1,1/1/1882,1/1/1882,0.2,0.2
75941,BRANDY 1858 PER GLASS,1,1,1/1/1882,1/1/1882,0.25,0.25
71905,CABINET PUDDING PORT WINE SAUCE,1,1,1/1/1882,1/1/1882,0.25,0.25
75932,CARBONIC ACID PER SYPHON,1,1,1/1/1882,1/1/1882,0.25,0.25
71969,GERAUCHERTER AAL STOR,1,1,1/1/1882,1/1/1882,0.25,0.25
75950,COBBLERS PER GLASS,1,1,1/1/1882,1/1/1882,0.25,0.25
71910,SWEETBREADS NEWBURGH IN CASSOLETTE SCOPULOUS STYLE,1,1,1/1/1882,1/1/1882,0.25,0.25
75929,KISSINGEN PER SYPHON,1,1,1/1/1882,1/1/1882,0.25,0.25
75793,MACARONI ITALIENNE,1,1,1/1/1882,1/1/1882,0.25,0.25
75801,MARYLAND CORN,1,1,1/1/1882,1/1/1882,0.25,0.25
71963,PETIT FOUR MELEE,1,1,1/1/1882,1/1/1882,0.25,0.25
75951,PUNCHES PER GLASS,1,1,1/1/1882,1/1/1882,0.25,0.25
75927,SYPHONS SELTERS,1,1,1/1/1882,1/1/1882,0.25,0.25
75942,GOLD SEAL BRANDY 1840 BEST,1,1,1/1/1882,1/1/1882,0.25,0.4
75917,CULMBACH,1,1,1/1/1882,1/1/1882,0.3,0.3
75961,GUINNESS,1,1,1/1/1882,1/1/1882,0.3,0.3
75960,MUIR SON,1,1,1/1/1882,1/1/1882,0.3,0.3
75829,SPARKLING MOSELLE MUSCATELLER,1,1,1/1/1882,1/1/1882,0.3,0.3
75962,RUSSET CIDER WOODS,1,1,1/1/1882,1/1/1882,0.3,0.5
75955,BRANDY PUNCH PER GLASS,1,1,1/1/1882,1/1/1882,0.4,0.4
75957,ZOEDONE,2,2,1/1/1882,1/1/1882,0.4,1
76081,FRAPPED WINES EXTRA,1,1,1/1/1882,1/1/1882,0.5,0.5
75826,FRIED EELS TOMATO SAUCE,1,1,1/1/1882,1/1/1882,0.5,0.5
75787,NEW ORLEANS SHRIMP SALAD,1,1,1/1/1882,1/1/1882,0.5,0.5
71945,OMELETTE AUX CONFITURES,1,1,1/1/1882,1/1/1882,0.5,0.5
75977,MUTTON BROTH A LECOSSAISE,1,1,1/1/1882,1/1/1882,0.5,1
75819,LITTLE NECK CLAMS BROILED,1,1,1/1/1882,1/1/1882,0.6,0.6
72211,SOFT SHELL CRABS BROILED,1,1,1/1/1882,1/1/1882,0.6,0.6
75821,FROGS LEGS BREADED,1,1,1/1/1882,1/1/1882,0.6,0.6
72210,WILD PIGEON,1,1,1/1/1882,1/1/1882,0.6,0.6
75979,CHATEAU MOUTON ROTHSCHILD,1,1,1/1/1882,1/1/1882,0.6,1
75823,ESCALOPE SPANISH MACKEREL SCE RAVIGOTE,1,1,1/1/1882,1/1/1882,0.65,0.65
75817,ESCALOPE OF CALFS HEAD A LA DIABLE,1,1,1/1/1882,1/1/1882,0.65,0.65
76045,ST REMI CRUSE FILS FRERES,1,1,1/1/1882,1/1/1882,0.65,1.3
72157,CALFS HEAD A LITALIENNE,1,1,1/1/1882,1/1/1882,0.7,0.7
72170,LAMB FRIED BREADED TOMATO SAUCE,1,1,1/1/1882,1/1/1882,0.7,0.7
72143,MUTTON CHOPS A LITALIENNE,1,1,1/1/1882,1/1/1882,0.7,0.7
72138,CUTLETS A LA VALENCIENNE,1,1,1/1/1882,1/1/1882,0.7,0.7
75816,SALMI OF SNIPE AUX CHAMPIGNONS,1,1,1/1/1882,1/1/1882,0.75,0.75
76050,ST ESTEPHE CRUSE FILS FRERES,1,1,1/1/1882,1/1/1882,0.75,1.5
76002,ST JULIEN CLOSSMANN CO,1,1,1/1/1882,1/1/1882,0.75,1.5
72150,LAMB CHOPS JARDINERE,1,1,1/1/1882,1/1/1882,0.85,0.85
72148,CONSOMME ALPHABETIQUE,1,1,1/1/1882,1/1/1882,0.85,0.85
75813,FILET CHATEAUBRIAND SAUCE BORDELAISE,1,1,1/1/1882,1/1/1882,0.85,0.85
72152,STEWED LOBSTER IN CREAM,1,1,1/1/1882,1/1/1882,0.9,0.9
75812,SPRING CHICKEN IN CASES A LA REINE MARGOT,1,1,1/1/1882,1/1/1882,1,1
72154,SWEETBREADS LARDED TOULOUSE,1,1,1/1/1882,1/1/1882,1,1
72153,SWEET BREADS LARDED A LA FINANCIERE,1,1,1/1/1882,1/1/1882,1,1
76046,PONTET CANET CRUSE FILS FRERES,1,1,1/1/1882,1/1/1882,1,1.75
76000,MARGAUX CLOSSMANN CO,1,1,1/1/1882,1/1/1882,1,2
75969,NIERSTEINER D LEIDEN,1,1,1/1/1882,1/1/1882,1,2
76029,SHERRY HOTEL BRIGHTON,1,1,1/1/1882,1/1/1882,1,2
76079,SPARKLING SAUMUR,1,1,1/1/1882,1/1/1882,1,2
72160,SPRING CHICKEN SAUTE WITH TOMATOES,1,1,1/1/1882,1/1/1882,1.1,1.1
76006,CHATEAU MALLERET CLOSSMANN CO,1,1,1/1/1882,1/1/1882,1.25,2.5
75972,HOCHHEIMER D LEIDEN,1,1,1/1/1882,1/1/1882,1.25,2.5
76004,CANAPES A LA MONTANT,1,1,1/1/1882,1/1/1882,1.25,2.5
75981,HARICOT DE MOUTON A LA BOURGEOISE,1,1,1/1/1882,1/1/1882,1.25,2.5
72169,SPRING CHICKEN SAUTE A LA FINANCIERE,1,1,1/1/1882,1/1/1882,1.5,1.5
76010,LATOUR BLANCHE BRANDENBURG FRERES,1,1,1/1/1882,1/1/1882,1.5,3
76078,DE VENOGE CO,1,1,1/1/1882,1/1/1882,1.5,3
76068,GOLD LAC SEC,1,1,1/1/1882,1/1/1882,1.5,3
76036,ICED CREAM,1,1,1/1/1882,1/1/1882,1.5,3
76065,MOET CHANDON SILLERY MOUSSEUX SUP,1,1,1/1/1882,1/1/1882,1.5,3
75966,SPARKLING MOSELLE MUSCATELLER,1,1,1/1/1882,1/1/1882,1.5,3
75806,SPRING CHICKEN WITH CRESSES WHOLE,1,1,1/1/1882,1/1/1882,1.6,1.6
76070,GIESLER CO EX SUPERIOR DRY,1,1,1/1/1882,1/1/1882,1.75,3.5
76071,POL ROGER SPECIAL,1,1,1/1/1882,1/1/1882,1.75,3.5
76072,GIESLER BLUE SEAL,1,1,1/1/1882,1/1/1882,1.75,3.5
76031,GONZALES OLOROSO,1,1,1/1/1882,1/1/1882,1.75,3.5
75984,LIEBFRAUMILCH C LAUTEREN SOHN,1,1,1/1/1882,1/1/1882,1.75,3.5
76062,CANTRELL COCHRANE IMPORTED GINGER ALE,1,1,1/1/1882,1/1/1882,1.75,3.5
76073,SOUVERAIN EXTRA DRY HENRIOT CO,1,1,1/1/1882,1/1/1882,1.75,3.5
75970,LIEBFRAUMILCH D LEIDEN,1,1,1/1/1882,1/1/1882,2,4
75986,ROSTBRATEN MORCHELSAUCE,1,1,1/1/1882,1/1/1882,2,4
76008,CHATEAU LAFITE GRAND VIN,1,1,1/1/1882,1/1/1882,2.5,5
76040,MADEIRA BLANDY 1836,1,1,1/1/1882,1/1/1882,2.5,5
72112,FILET CHATEAUBRIAND EXTRA,1,1,1/1/1882,1/1/1882,2.6,2.6
76024,PORT BURMEISTER,1,1,1/1/1882,1/1/1882,3,3
76027,SORBET EN SURPRISE,1,1,1/1/1882,1/1/1882,3,3
76022,VISCONTAI MUSCATEL WHITE,1,1,1/1/1882,1/1/1882,3,3
76076,CANNELONS A LA RUSSE,1,1,1/1/1882,1/1/1882,3.5,3.5
75999,CHATEAU MARGAUX BARTON GUESTIER,1,1,1/1/1882,1/1/1882,4,4
76015,HENNESSEYS GOLD SEAL,1,1,1/1/1882,1/1/1882,4,4
75990,JOHANNISBERGER CABINET BLUE SEAL,1,1,1/1/1882,1/1/1882,4,4
76037,DARIOLES AU PARMESAN,1,1,1/1/1882,1/1/1882,4,4
76025,PORT AM C 1851,1,1,1/1/1882,1/1/1882,4,4
76028,PORT PARTICULAR,1,1,1/1/1882,1/1/1882,4,4
76034,GONZALES PALMA,1,1,1/1/1882,1/1/1882,4.5,4.5
76035,GONZALES AMONTILLADO,1,1,1/1/1882,1/1/1882,5,5
76023,TOKAY IMPERIAL,1,1,1/1/1882,1/1/1882,5,5
76042,MADEIRA WELCH 1810,1,1,1/1/1882,1/1/1882,6,6
76011,OLD VIRGIN BRANDY,1,1,1/1/1882,1/1/1882,6,6
76013,RUINART BRANDY,1,1,1/1/1882,1/1/1882,6,6
70412,HEIDSIECK H PIPER CO,5,5,1/1/1859,1/1/1883,1.25,3.5
68798,ENGLISH ALE,3,3,1/1/1865,1/1/1883,0.35,0.6
68783,PIPER HEIDSIECK SEC,4,4,1/1/1881,1/1/1883,1.5,3
81206,L ROEDERERS CARTE BLANCHE,8,8,1/1/1881,1/1/1883,1.5,4
76049,LAFITE CRUSE FILS FRERES,2,2,1/1/1882,1/1/1883,1.25,2.5
68801,COCKTAILS AND OTHER MIXED DRINKS EACH,1,1,1/1/1883,1/1/1883,0.2,0.2
68800,CITRATE OF MAGNESIA,2,2,1/1/1883,1/1/1883,0.35,0.35
68804,CLARET 1ST QUALITY,1,1,1/1/1883,1/1/1883,0.75,1.5
68806,CLARET 1ST QUALTIY,1,1,1/1/1883,1/1/1883,0.75,1.5
68784,CALIFORNIA HOCK,2,2,1/1/1883,1/1/1883,1,1
76545,LONDON PORTER,10,10,1/1/1862,1/1/1884,0.25,1
83001,OLD ALPHA,2,2,1/1/1864,1/1/1884,3,4
70372,PETER DOMECQ,2,2,1/1/1865,1/1/1884,4,5
67591,CANNED CORN,4,4,1/1/1873,1/1/1884,0.15,0.15
66992,PIERCE FARM CIDER,2,2,1/1/1880,1/1/1884,0.25,0.4
79938,CHAT LAROSE,1,1,1/1/1884,1/1/1884,1.75,3.5
76729,AMERICAN CHAMPAGNE,1,1,1/1/1885,1/1/1885,0.25,0.25
76721,SANDEMANS PORT,1,1,1/1/1885,1/1/1885,0.25,2.5
76718,HAUT SAUTERNES,1,1,1/1/1885,1/1/1885,0.4,0.75
4395,MACAROONS AND COCOAS,4,4,1/1/1858,1/1/1887,0.1,0.15
4505,MARTINOES,4,4,1/1/1865,1/1/1887,0.1,0.1
4457,HAMBURG GRAPES,7,7,1/1/1865,1/1/1887,0.35,0.5
4568,WOODCOCK EACH,4,4,1/1/1865,1/1/1887,1,1
76727,PHILADELPHIA ALE,2,2,1/1/1885,1/1/1887,0.2,0.2
78760,CONDE SEC,1,1,1/1/1888,1/1/1888,2,4
4544,OYSTERS BROILED CELERY SAUCE,5,5,1/1/1865,1/1/1889,0.4,0.4
10193,CHICKEN WITH TRUFFLES,2,2,1/1/1865,1/1/1889,1.15,1.75
11294,YOUNG PIG,2,2,1/1/1884,1/1/1889,0.4,0.75
78919,GELEE MACEDOINE AUX FRUITS,1,1,1/1/1889,1/1/1889,0.25,0.25
75968,SPARKLING JOHANNISBERG,5,5,1/1/1864,1/1/1891,1.5,4
63290,OYSTERS ROAST,2,2,1/1/1865,1/1/1892,0.4,0.6
66778,SPRING CHICKEN STUFFED,6,6,1/1/1881,1/1/1892,0.75,1.5
67556,CHARLOTTE RUSSE A LA VANILLE,3,3,1/1/1882,1/1/1892,0.2,0.2
75824,BOILED SHEEPHEAD CAPER SAUCE,2,2,1/1/1882,1/1/1892,0.3,0.6
72140,VEAL CUTLETS MILANAISE,2,2,1/1/1882,1/1/1892,0.6,0.75
71580,MORIZET SEC REIMS,3,3,1/1/1886,1/1/1892,1.3,4
78761,JULES MUMM GRAND SEC,2,2,1/1/1888,1/1/1892,1.75,4
67720,GEYSER WATER,2,2,1/1/1889,1/1/1892,0.25,0.25
66775,TURKEY WITH JELLY,2,2,1/1/1891,1/1/1892,0.6,0.6
78748,CHEESE CAKES,1,1,1/1/1892,1/1/1892,0.1,0.1
78766,SMOKED HADDOCK,1,1,1/1/1892,1/1/1892,0.1,0.1
68265,ONE BAKED APPLE,1,1,1/1/1892,1/1/1892,0.1,0.1
78763,CHARTRESE,1,1,1/1/1892,1/1/1892,0.1,0.1
68274,TEA ALL KINDS DOUBLE POT,1,1,1/1/1892,1/1/1892,0.15,0.15
67569,BAVARIAN CREAM AU KIRSCH,1,1,1/1/1892,1/1/1892,0.15,0.15
80485,COTTAGE PUDDING LEMON SAUCE,1,1,1/1/1892,1/1/1892,0.15,0.15
67746,DG YUENGLING JRS NEW YORK LAGER,1,1,1/1/1892,1/1/1892,0.15,0.15
80580,LIMONADE,1,1,1/1/1892,1/1/1892,0.15,0.15
68275,POTATO CROQUETTES EACH,1,1,1/1/1892,1/1/1892,0.15,0.15
66809,QUEEN OLIVES,1,1,1/1/1892,1/1/1892,0.15,0.15
68365,SAUTE OR A LA LYONNAISE,1,1,1/1/1892,1/1/1892,0.15,0.15
80593,SYPHONS SELTERS,1,1,1/1/1892,1/1/1892,0.15,0.25
67565,APPLE DUMPLING CREAM SAUCE,1,1,1/1/1892,1/1/1892,0.2,0.2
68238,CLAM JUICE SOUP UNCLE SAM,1,1,1/1/1892,1/1/1892,0.2,0.2
80592,MINERAL WATERS C,1,1,1/1/1892,1/1/1892,0.2,0.2
80590,IMPORTED CULMBACHER,1,1,1/1/1892,1/1/1892,0.2,0.2
78762,FRUIT IN SEASON,1,1,1/1/1892,1/1/1892,0.2,0.2
68364,MASHED BROWN STEWED DUCHESSE OR HASHED AND BAKED,1,1,1/1/1892,1/1/1892,0.2,0.2
68244,MUTTON CHOPS A LITALIENNE,1,1,1/1/1892,1/1/1892,0.2,0.2
68269,PICKLED PEARS 2,1,1,1/1/1892,1/1/1892,0.2,0.2
78610,SPAGHETTI,1,1,1/1/1892,1/1/1892,0.2,0.2
67548,CHOCOLATE AND VANILLA CREAM,1,1,1/1/1892,1/1/1892,0.25,0.25
68250,MUTTON CHOPS A LA JARDINIERE,1,1,1/1/1892,1/1/1892,0.25,0.25
68249,MUTTON CHOPS BREADED,1,1,1/1/1892,1/1/1892,0.25,0.25
67421,POTATOES A LM JAY,1,1,1/1/1892,1/1/1892,0.25,0.25
80583,RED HAND ALE,1,1,1/1/1892,1/1/1892,0.25,0.25
67422,RICE WITH CHEESE,1,1,1/1/1892,1/1/1892,0.25,0.25
36787,STEWED KIDNEYS MADEIRA SAUCE,1,1,1/1/1892,1/1/1892,0.25,0.25
67547,VANILLA AND STRAWBERRY ICE CREAM,1,1,1/1/1892,1/1/1892,0.25,0.25
67545,LEMON AND STRAWBERRY ICE CREAM,1,1,1/1/1892,1/1/1892,0.25,0.25
68363,TOMATOES FARCIE,1,1,1/1/1892,1/1/1892,0.25,0.25
67540,VANILLA CREAM AND ORANGE ICE,1,1,1/1/1892,1/1/1892,0.25,0.25
78540,COLD RHINE WINE SOUP,3,3,1/1/1892,1/1/1892,0.25,0.25
67212,PATATES LOUISIANE,2,2,1/1/1892,1/1/1892,0.25,0.4
67727,GOLDEN RUSSET CIDER 1887,1,1,1/1/1892,1/1/1892,0.25,0.5
67538,CHARLETTE PLOMBIERE,1,1,1/1/1892,1/1/1892,0.3,0.3
67558,MANDELS SPECIAL HOMEMADE HOT ROLLS,1,1,1/1/1892,1/1/1892,0.3,0.3
78622,COLD ALICE ITALIANE,1,1,1/1/1892,1/1/1892,0.3,0.3
78620,COLD SALAME,1,1,1/1/1892,1/1/1892,0.3,0.3
